id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status;distance_m;confiance;cad_prefixe;cad_section;cad_numero
94016_2545_00010;94016_2545;10;;Rue des 2 Freres;94230;94016;Cachan;;;650931.57;6854904.75;2.332069;48.792359;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0041;280ac92e-0603-4a37-a7ca-874c55587f74;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.4;0.9;000;0Q;0041
94016_2545_00011;94016_2545;11;;Rue des 2 Freres;94230;94016;Cachan;;;650908.07;6854906.28;2.331749;48.792371;segment;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0027;e11fd163-a2df-4312-b32b-1cdd42ac06f3;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.24;0.9;000;0Q;0027
94016_2545_00012;94016_2545;12;;Rue des 2 Freres;94230;94016;Cachan;;;650927.18;6854907.34;2.332009;48.792382;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0042;9fcf6690-d1cb-4726-9377-4c7c9594c7b2;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.9;0.9;000;0Q;0042
94016_2545_00014;94016_2545;14;;Rue des 2 Freres;94230;94016;Cachan;;;650923.52;6854909.04;2.331959;48.792397;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0043;7c6f7601-35fb-478c-a64e-39041c8c459f;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.91;0.9;000;0Q;0043
94016_2545_00015;94016_2545;15;;Rue des 2 Freres;94230;94016;Cachan;;;650884.21;6854917.49;2.331423;48.79247;segment;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0315;da29bed1-189e-423c-aa9f-a991d8e864b4;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.34;0.9;000;0Q;0315
94016_2545_00016;94016_2545;16;;Rue des 2 Freres;94230;94016;Cachan;;;650918.39;6854910.97;2.331889;48.792414;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0044;bf0bda36-1fce-4629-a8e7-d89a76660869;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.36;0.9;000;0Q;0044
94016_2545_00017;94016_2545;17;;Rue des 2 Freres;94230;94016;Cachan;;;650872.44;6854923.37;2.331262;48.792522;segment;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0315;b45b9cff-dfb3-4126-b5d4-d1b0feaf0c28;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.08;0.9;000;0Q;0315
94016_2545_00020;94016_2545;20;;Rue des 2 Freres;94230;94016;Cachan;;;650903.61;6854917.55;2.331687;48.792472;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0201;c3dddd5f-4119-4932-958d-e8ed3df4a8e2;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.66;0.9;000;0Q;0201
94016_2545_00022;94016_2545;22;;Rue des 2 Freres;94230;94016;Cachan;;;650865;6854938.67;2.331159;48.792659;segment;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0198;722abd0b-a33e-4007-927f-433b0f490a91;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.1;0.9;000;0Q;0198
94016_2545_00024;94016_2545;24;;Rue des 2 Freres;94230;94016;Cachan;;;650863.03;6854940.35;2.331132;48.792674;entrée;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0198;6110b3cc-e7a4-45b2-a376-fc2f1d248b0c;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.72;0.9;000;0Q;0198
94016_2545_00011_bis;94016_2545;11;bis;Rue des 2 Freres;94230;94016;Cachan;;;650896.14;6854911.83;2.331586;48.79242;segment;;;CACHAN;RUE DES 2 FRERES;inconnue;inconnue;0;940160000Q0316;f81113c9-b963-4446-8691-cbabe81eb28a;0482398e-b601-4d7c-a789-ab1d03ccf70a;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.24;0.9;000;0Q;0316
94016_9145_00003;94016_9145;3;;Rue des Tournelles;94230;94016;Cachan;;;651128.72;6855476.28;2.334687;48.797514;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0092;97b4d096-5995-4e93-9334-57c8d6b90f59;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.4;0.9;000;0T;0092
94016_9145_00005;94016_9145;5;;Rue des Tournelles;94230;94016;Cachan;;;651171.12;6855426.22;2.33527;48.797067;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0013;d41f071d-b0d6-4ca8-8a7e-da7ae706f915;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.39;0.9;000;0T;0013
94016_9145_00009;94016_9145;9;;Rue des Tournelles;94230;94016;Cachan;;;651177.99;6855421.6;2.335364;48.797026;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0012;7ee5fd68-1a44-4fda-b34c-fc96058acb4f;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.69;0.9;000;0T;0012
94016_9145_00011;94016_9145;11;;Rue des Tournelles;94230;94016;Cachan;;;651184.87;6855418.54;2.335458;48.796999;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0011;87037d35-4890-4c63-8e98-075a5a27c3df;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.21;0.9;000;0T;0011
94016_9145_00013;94016_9145;13;;Rue des Tournelles;94230;94016;Cachan;;;651195.62;6855412.45;2.335605;48.796945;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0009;2fb162df-2091-4d43-998c-02bcc3e756e3;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.43;0.9;000;0T;0009
94016_9145_00015;94016_9145;15;;Rue des Tournelles;94230;94016;Cachan;;;651202.5;6855409.83;2.335699;48.796922;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0060;b23e592e-a90a-4a18-9944-47c3593d6dba;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.54;0.9;000;0T;0060
94016_9145_00021;94016_9145;21;;Rue des Tournelles;94230;94016;Cachan;;;651233.19;6855399.46;2.336118;48.796831;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0080;1189c647-0c48-4cea-995c-638473c61e91;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.93;0.9;000;0T;0080
94016_9145_00023;94016_9145;23;;Rue des Tournelles;94230;94016;Cachan;;;651259.98;6855396.34;2.336483;48.796805;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0081;a3dfdda8-fc33-4feb-b09f-a9d0aa1b6cbe;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.77;0.9;000;0T;0081
94016_9145_00025;94016_9145;25;;Rue des Tournelles;94230;94016;Cachan;;;651279.82;6855396.62;2.336753;48.796809;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0064;13f6afad-7dc5-416c-992e-1e9e7b9389f9;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.68;0.9;000;0T;0064
94016_9145_00027;94016_9145;27;;Rue des Tournelles;94230;94016;Cachan;;;651296.76;6855394.14;2.336984;48.796788;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0065;068d1640-44cd-4095-9d53-a4f1fcc68e11;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.72;0.9;000;0T;0065
94016_9145_00003_bis;94016_9145;3;bis;Rue des Tournelles;94230;94016;Cachan;;;651128.72;6855476.28;2.334687;48.797514;entrée;;;CACHAN;RUE DES TOURNELLES;inconnue;inconnue;0;940160000T0092;8582eb1f-7251-4d52-b390-1c8770a2d421;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.4;0.9;000;0T;0092
94016_9145_00011_bis;94016_9145;11;bis;Rue des Tournelles;94230;94016;Cachan;;;651195.6;6855427.46;2.335603;48.79708;;;;CACHAN;RUE DES TOURNELLES;arcep;inconnue;0;940160000T0010;097099d6-b906-4eab-99be-ce3dace7230c;d088d60e-0e82-4676-b849-a13962574331;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;within;0.0;1.0;000;0T;0010
94016_1415_00001;94016_1415;1;;Avenue Carnot;94230;94016;Cachan;;;650850.41;6855402.47;2.330907;48.796829;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0072;81b4fb55-3af6-4620-be70-e2ea55258b94;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.55;0.9;000;0B;0072
94016_1415_00002;94016_1415;2;;Avenue Carnot;94230;94016;Cachan;;;650839.72;6855431.47;2.330758;48.797089;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0019;64b27b80-551e-45ba-b9b4-758f81e9c6fe;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.16;0.9;000;0B;0019
94016_1415_00003;94016_1415;3;;Avenue Carnot;94230;94016;Cachan;;;650846.23;6855410.84;2.330849;48.796904;segment;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0072;2c5a86e3-50d6-4a5d-b969-f10131816494;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;5.93;0.75;000;0B;0072
94016_1415_00004;94016_1415;4;;Avenue Carnot;94230;94016;Cachan;;;650803.13;6855465.47;2.330256;48.797392;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0017;195cf559-ffe0-4154-8da7-997c8f4f5ed5;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;within;0.0;1.0;000;0B;0017
94016_1415_00005;94016_1415;5;;Avenue Carnot;94230;94016;Cachan;;;650828.32;6855422;2.330604;48.797003;segment;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0072;35e327ea-8d12-4ed4-a505-ea4c9c308222;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;6.14;0.75;000;0B;0072
94016_1415_00006;94016_1415;6;;Avenue Carnot;94230;94016;Cachan;;;650834.55;6855428.73;2.330688;48.797064;segment;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0019;e9467a91-8ee5-4231-abc6-2649a9b1ff37;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;5.62;0.75;000;0B;0019
94016_1415_00007;94016_1415;7;;Avenue Carnot;94230;94016;Cachan;;;650797.87;6855434.82;2.330188;48.797116;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0123;e7ff52fb-cf2b-49df-b13b-b982ab022d42;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.78;0.9;000;0B;0123
94016_1415_00008;94016_1415;8;;Avenue Carnot;94230;94016;Cachan;;;650608.1;6855760.01;2.327567;48.800026;;;;CACHAN;AVENUE CARNOT;arcep;inconnue;0;940160000B0017;39bc4feb-099e-45d4-93aa-5d246bda0ff6;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;exist;;;000;0B;0017
94016_1415_00009;94016_1415;9;;Avenue Carnot;94230;94016;Cachan;;;650792.29;6855443.99;2.330111;48.797198;segment;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0123;ad8764af-aaf6-47fd-a950-a52ac8930321;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;6.07;0.75;000;0B;0123
94016_1415_00010;94016_1415;10;;Avenue Carnot;94230;94016;Cachan;;;650781.61;6855465.99;2.329963;48.797395;entrée;;;CACHAN;AVENUE CARNOT;cadastre;inconnue;0;940160000B0017;1ad98ece-9f0f-4448-bc69-35ac3c53fe62;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;exist;;;000;0B;0017
94016_1415_00012;94016_1415;12;;Avenue Carnot;94230;94016;Cachan;;;650769.99;6855472.98;2.329804;48.797457;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0054;272c2001-4a9a-4e71-a6c3-d97c61b1f0bf;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.32;0.9;000;0B;0054
94016_1415_00013;94016_1415;13;;Avenue Carnot;94230;94016;Cachan;;;650773.39;6855449.6;2.329853;48.797247;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0132;544b88e2-5e34-4c12-a898-05d4724bea7b;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.45;0.9;000;0B;0132
94016_1415_00014;94016_1415;14;;Avenue Carnot;94230;94016;Cachan;;;650763.69;6855483.59;2.329717;48.797552;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0016;83e39fd6-8ed1-4334-8f20-12b857e0ef81;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;within;0.0;1.0;000;0B;0016
94016_1415_00015;94016_1415;15;;Avenue Carnot;94230;94016;Cachan;;;650761.77;6855456.7;2.329694;48.79731;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0058;19852226-82a1-4957-92de-8b90178c45c9;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.44;0.9;000;0B;0058
94016_1415_00016;94016_1415;16;;Avenue Carnot;94230;94016;Cachan;;;650750.99;6855484.7;2.329544;48.797561;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0015;4f89f019-2764-4a52-ac3f-78cf2b97414b;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;1.33;0.9;000;0B;0015
94016_1415_00017;94016_1415;17;;Avenue Carnot;94230;94016;Cachan;;;650748.03;6855465.05;2.329506;48.797384;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0056;151e7ea5-9a33-417f-a65f-8113d88f08b7;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.3;0.9;000;0B;0056
94016_1415_00018;94016_1415;18;;Avenue Carnot;94230;94016;Cachan;;;650732;6855497.65;2.329284;48.797676;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0139;276f2623-d256-4fb7-95a9-b1a042084d11;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.21;0.9;000;0B;0139
94016_1415_00019;94016_1415;19;;Avenue Carnot;94230;94016;Cachan;;;650738.53;6855470.91;2.329376;48.797436;entrée;;;CACHAN;AVENUE CARNOT;inconnue;inconnue;0;940160000B0013;c2e2ee16-69e6-480a-85d7-e921743baec0;4316a259-a488-44b0-b51c-1755cd19ebe2;e1ce01e3-3ad8-4ae8-b38b-91ad0bc88d58;nearest;0.29;0.9;000;0B;0013
